item_id,ground_truth,predicted,epoch_id
004991,7,7,test_epoch1
004992,0,8,test_epoch1
004993,1,1,test_epoch1
004994,7,2,test_epoch1
004995,7,7,test_epoch1
004996,2,3,test_epoch1
004997,3,0,test_epoch1
004998,3,3,test_epoch1
004999,5,6,test_epoch1
005000,1,1,test_epoch1
005001,7,7,test_epoch1
005002,6,6,test_epoch1
005003,8,8,test_epoch1
005004,4,2,test_epoch1
005005,4,2,test_epoch1
005006,5,7,test_epoch1
005007,7,7,test_epoch1
005008,3,3,test_epoch1
005009,4,4,test_epoch1
005010,7,4,test_epoch1
005011,7,7,test_epoch1
005012,3,6,test_epoch1
005013,6,6,test_epoch1
005014,0,2,test_epoch1
005015,7,7,test_epoch1
005016,2,2,test_epoch1
005017,6,6,test_epoch1
005018,7,9,test_epoch1
005019,4,4,test_epoch1
005020,1,1,test_epoch1
005021,8,8,test_epoch1
005022,0,0,test_epoch1
005023,2,2,test_epoch1
005024,2,6,test_epoch1
005025,1,1,test_epoch1
005026,5,2,test_epoch1
005027,4,4,test_epoch1
005028,0,0,test_epoch1
005029,9,1,test_epoch1
005030,3,3,test_epoch1
005031,4,0,test_epoch1
005032,4,0,test_epoch1
005033,2,2,test_epoch1
005034,3,3,test_epoch1
005035,8,8,test_epoch1
005036,5,5,test_epoch1
005037,0,0,test_epoch1
005038,0,0,test_epoch1
005039,4,6,test_epoch1
005040,6,6,test_epoch1
005041,3,3,test_epoch1
005042,9,9,test_epoch1
005043,2,2,test_epoch1
005044,0,0,test_epoch1
005045,5,7,test_epoch1
005046,7,7,test_epoch1
005047,5,2,test_epoch1
005048,5,5,test_epoch1
005049,1,1,test_epoch1
005050,7,7,test_epoch1
005051,3,5,test_epoch1
005052,1,9,test_epoch1
005053,6,2,test_epoch1
005054,7,5,test_epoch1
005055,9,9,test_epoch1
005056,0,0,test_epoch1
005057,1,9,test_epoch1
005058,2,6,test_epoch1
005059,1,1,test_epoch1
005060,4,4,test_epoch1
005061,6,6,test_epoch1
005062,1,1,test_epoch1
005063,5,4,test_epoch1
005064,9,9,test_epoch1
005065,5,5,test_epoch1
005066,0,8,test_epoch1
005067,4,4,test_epoch1
005068,9,1,test_epoch1
005069,4,5,test_epoch1
005070,9,9,test_epoch1
005071,7,5,test_epoch1
005072,1,1,test_epoch1
005073,6,2,test_epoch1
005074,8,8,test_epoch1
005075,0,8,test_epoch1
005076,6,2,test_epoch1
005077,5,5,test_epoch1
005078,0,2,test_epoch1
005079,8,8,test_epoch1
005080,1,1,test_epoch1
005081,7,7,test_epoch1
005082,5,5,test_epoch1
005083,6,6,test_epoch1
005084,9,9,test_epoch1
005085,3,5,test_epoch1
005086,2,6,test_epoch1
005087,3,2,test_epoch1
005088,9,9,test_epoch1
005089,8,5,test_epoch1
005090,6,6,test_epoch1
005091,1,1,test_epoch1
005092,0,2,test_epoch1
005093,9,9,test_epoch1
005094,0,8,test_epoch1
005095,9,1,test_epoch1
005096,8,8,test_epoch1
005097,7,0,test_epoch1
005098,7,2,test_epoch1
005099,5,2,test_epoch1
005100,2,2,test_epoch1
005101,3,4,test_epoch1
005102,5,3,test_epoch1
005103,5,4,test_epoch1
005104,7,7,test_epoch1
005105,8,8,test_epoch1
005106,7,7,test_epoch1
005107,6,6,test_epoch1
005108,9,9,test_epoch1
005109,1,1,test_epoch1
005110,9,0,test_epoch1
005111,8,8,test_epoch1
005112,6,6,test_epoch1
005113,5,4,test_epoch1
005114,6,4,test_epoch1
005115,7,9,test_epoch1
005116,5,9,test_epoch1
005117,6,6,test_epoch1
005118,7,5,test_epoch1
005119,2,2,test_epoch1
005120,5,7,test_epoch1
005121,9,9,test_epoch1
005122,6,6,test_epoch1
005123,6,6,test_epoch1
005124,7,2,test_epoch1
005125,0,0,test_epoch1
005126,1,1,test_epoch1
005127,0,0,test_epoch1
005128,1,1,test_epoch1
005129,3,2,test_epoch1
005130,2,6,test_epoch1
005131,5,2,test_epoch1
005132,6,6,test_epoch1
005133,1,1,test_epoch1
005134,2,2,test_epoch1
005135,5,6,test_epoch1
005136,1,1,test_epoch1
005137,9,9,test_epoch1
005138,9,9,test_epoch1
005139,8,8,test_epoch1
005140,6,6,test_epoch1
005141,8,8,test_epoch1
005142,6,6,test_epoch1
005143,8,8,test_epoch1
005144,9,9,test_epoch1
005145,0,7,test_epoch1
005146,4,4,test_epoch1
005147,0,2,test_epoch1
005148,3,3,test_epoch1
005149,3,3,test_epoch1
005150,6,6,test_epoch1
005151,4,4,test_epoch1
005152,9,2,test_epoch1
005153,9,9,test_epoch1
005154,7,7,test_epoch1
005155,2,2,test_epoch1
005156,3,5,test_epoch1
005157,5,5,test_epoch1
005158,6,6,test_epoch1
005159,4,4,test_epoch1
005160,6,6,test_epoch1
005161,0,0,test_epoch1
005162,3,3,test_epoch1
005163,7,2,test_epoch1
005164,5,7,test_epoch1
005165,0,0,test_epoch1
005166,2,2,test_epoch1
005167,9,9,test_epoch1
005168,2,2,test_epoch1
005169,7,7,test_epoch1
005170,2,2,test_epoch1
005171,9,9,test_epoch1
005172,2,2,test_epoch1
005173,4,5,test_epoch1
005174,0,0,test_epoch1
005175,6,6,test_epoch1
005176,6,6,test_epoch1
005177,3,9,test_epoch1
005178,4,6,test_epoch1
005179,5,5,test_epoch1
005180,5,5,test_epoch1
005181,9,9,test_epoch1
005182,1,1,test_epoch1
005183,1,1,test_epoch1
005184,4,4,test_epoch1
005185,4,6,test_epoch1
005186,3,2,test_epoch1
005187,5,3,test_epoch1
005188,4,4,test_epoch1
005189,8,8,test_epoch1
005190,0,0,test_epoch1
005191,0,0,test_epoch1
005192,3,5,test_epoch1
005193,9,1,test_epoch1
005194,4,3,test_epoch1
005195,7,2,test_epoch1
005196,4,7,test_epoch1
005197,2,2,test_epoch1
005198,8,8,test_epoch1
005199,3,7,test_epoch1
005200,6,6,test_epoch1
005201,3,3,test_epoch1
005202,1,1,test_epoch1
005203,9,1,test_epoch1
005204,6,5,test_epoch1
005205,3,9,test_epoch1
005206,8,8,test_epoch1
005207,3,0,test_epoch1
005208,8,2,test_epoch1
005209,4,4,test_epoch1
005210,7,7,test_epoch1
005211,5,3,test_epoch1
005212,7,7,test_epoch1
005213,5,5,test_epoch1
005214,3,7,test_epoch1
005215,1,1,test_epoch1
005216,2,1,test_epoch1
005217,6,2,test_epoch1
005218,1,1,test_epoch1
005219,3,5,test_epoch1
005220,2,6,test_epoch1
005221,0,0,test_epoch1
005222,7,7,test_epoch1
005223,5,3,test_epoch1
005224,0,0,test_epoch1
005225,0,0,test_epoch1
005226,0,0,test_epoch1
005227,1,1,test_epoch1
005228,4,6,test_epoch1
005229,3,3,test_epoch1
005230,5,7,test_epoch1
005231,8,8,test_epoch1
005232,4,5,test_epoch1
005233,3,5,test_epoch1
005234,1,9,test_epoch1
005235,7,7,test_epoch1
005236,1,3,test_epoch1
005237,0,8,test_epoch1
005238,4,6,test_epoch1
005239,2,0,test_epoch1
005240,4,4,test_epoch1
005241,1,1,test_epoch1
005242,4,6,test_epoch1
005243,0,0,test_epoch1
005244,1,1,test_epoch1
005245,2,2,test_epoch1
005246,1,1,test_epoch1
005247,7,7,test_epoch1
005248,7,7,test_epoch1
005249,9,9,test_epoch1
005250,8,8,test_epoch1
005251,7,7,test_epoch1
005252,5,5,test_epoch1
005253,4,4,test_epoch1
005254,0,0,test_epoch1
005255,9,9,test_epoch1
005256,0,0,test_epoch1
005257,0,0,test_epoch1
005258,8,8,test_epoch1
005259,2,6,test_epoch1
005260,0,1,test_epoch1
005261,0,0,test_epoch1
005262,2,7,test_epoch1
005263,4,0,test_epoch1
005264,8,8,test_epoch1
005265,6,6,test_epoch1
005266,2,2,test_epoch1
005267,4,4,test_epoch1
005268,6,2,test_epoch1
005269,3,0,test_epoch1
005270,5,7,test_epoch1
005271,1,1,test_epoch1
005272,5,5,test_epoch1
005273,3,5,test_epoch1
005274,7,7,test_epoch1
005275,2,2,test_epoch1
005276,2,2,test_epoch1
005277,9,9,test_epoch1
005278,8,1,test_epoch1
005279,0,2,test_epoch1
005280,0,0,test_epoch1
005281,0,9,test_epoch1
005282,3,6,test_epoch1
005283,4,4,test_epoch1
005284,4,2,test_epoch1
005285,6,6,test_epoch1
005286,1,1,test_epoch1
005287,6,6,test_epoch1
005288,7,3,test_epoch1
005289,4,4,test_epoch1
005290,4,2,test_epoch1
005291,3,4,test_epoch1
005292,9,9,test_epoch1
005293,4,7,test_epoch1
005294,0,0,test_epoch1
005295,8,8,test_epoch1
005296,0,0,test_epoch1
005297,4,6,test_epoch1
005298,6,6,test_epoch1
005299,5,5,test_epoch1
005300,7,7,test_epoch1
005301,9,9,test_epoch1
005302,7,7,test_epoch1
005303,0,0,test_epoch1
005304,5,5,test_epoch1
005305,7,7,test_epoch1
005306,7,6,test_epoch1
005307,3,3,test_epoch1
005308,1,1,test_epoch1
005309,9,2,test_epoch1
005310,3,2,test_epoch1
005311,0,0,test_epoch1
005312,9,7,test_epoch1
005313,5,5,test_epoch1
005314,3,0,test_epoch1
005315,7,6,test_epoch1
005316,9,9,test_epoch1
005317,4,6,test_epoch1
005318,4,4,test_epoch1
005319,1,0,test_epoch1
005320,7,7,test_epoch1
005321,7,3,test_epoch1
005322,1,1,test_epoch1
005323,4,4,test_epoch1
005324,1,1,test_epoch1
005325,2,9,test_epoch1
005326,8,8,test_epoch1
005327,7,7,test_epoch1
005328,0,8,test_epoch1
005329,0,8,test_epoch1
005330,4,0,test_epoch1
005331,7,6,test_epoch1
005332,2,2,test_epoch1
005333,9,9,test_epoch1
005334,7,7,test_epoch1
005335,6,6,test_epoch1
005336,9,1,test_epoch1
005337,3,6,test_epoch1
005338,5,2,test_epoch1
005339,8,8,test_epoch1
005340,0,0,test_epoch1
005341,3,4,test_epoch1
005342,6,6,test_epoch1
005343,8,8,test_epoch1
005344,3,5,test_epoch1
005345,2,2,test_epoch1
005346,4,4,test_epoch1
005347,7,7,test_epoch1
005348,1,1,test_epoch1
005349,1,1,test_epoch1
005350,3,3,test_epoch1
005351,9,1,test_epoch1
005352,7,3,test_epoch1
005353,5,3,test_epoch1
005354,1,1,test_epoch1
005355,0,2,test_epoch1
005356,8,8,test_epoch1
005357,7,7,test_epoch1
005358,0,0,test_epoch1
005359,1,1,test_epoch1
005360,6,6,test_epoch1
005361,9,9,test_epoch1
005362,3,9,test_epoch1
005363,2,2,test_epoch1
005364,7,7,test_epoch1
005365,7,7,test_epoch1
005366,8,8,test_epoch1
005367,1,0,test_epoch1
005368,0,2,test_epoch1
005369,3,4,test_epoch1
005370,4,2,test_epoch1
005371,6,3,test_epoch1
005372,7,2,test_epoch1
005373,5,8,test_epoch1
005374,2,1,test_epoch1
005375,0,8,test_epoch1
005376,1,0,test_epoch1
005377,5,5,test_epoch1
005378,5,9,test_epoch1
005379,1,1,test_epoch1
005380,4,8,test_epoch1
005381,1,1,test_epoch1
005382,3,3,test_epoch1
005383,0,0,test_epoch1
005384,8,8,test_epoch1
005385,6,6,test_epoch1
005386,2,2,test_epoch1
005387,1,1,test_epoch1
005388,3,6,test_epoch1
005389,6,6,test_epoch1
005390,4,6,test_epoch1
005391,1,1,test_epoch1
005392,9,1,test_epoch1
005393,0,1,test_epoch1
005394,4,6,test_epoch1
005395,1,1,test_epoch1
005396,0,0,test_epoch1
005397,1,9,test_epoch1
005398,9,9,test_epoch1
005399,8,8,test_epoch1
005400,6,3,test_epoch1
005401,9,1,test_epoch1
005402,2,8,test_epoch1
005403,4,2,test_epoch1
005404,7,7,test_epoch1
005405,2,6,test_epoch1
005406,2,2,test_epoch1
005407,7,7,test_epoch1
005408,4,7,test_epoch1
005409,9,0,test_epoch1
005410,1,1,test_epoch1
005411,3,5,test_epoch1
005412,2,6,test_epoch1
005413,6,6,test_epoch1
005414,3,5,test_epoch1
005415,4,4,test_epoch1
005416,4,6,test_epoch1
005417,9,1,test_epoch1
005418,4,2,test_epoch1
005419,8,9,test_epoch1
005420,2,6,test_epoch1
005421,6,6,test_epoch1
005422,6,6,test_epoch1
005423,1,1,test_epoch1
005424,6,6,test_epoch1
005425,3,3,test_epoch1
005426,6,6,test_epoch1
005427,5,5,test_epoch1
005428,8,8,test_epoch1
005429,4,7,test_epoch1
005430,6,6,test_epoch1
005431,7,7,test_epoch1
005432,1,1,test_epoch1
005433,9,9,test_epoch1
005434,3,2,test_epoch1
005435,6,6,test_epoch1
005436,7,4,test_epoch1
005437,6,6,test_epoch1
005438,0,9,test_epoch1
005439,7,6,test_epoch1
005440,1,1,test_epoch1
005441,9,9,test_epoch1
005442,5,3,test_epoch1
005443,2,7,test_epoch1
005444,6,6,test_epoch1
005445,7,9,test_epoch1
005446,7,7,test_epoch1
005447,6,2,test_epoch1
005448,5,5,test_epoch1
005449,9,9,test_epoch1
005450,1,1,test_epoch1
005451,5,3,test_epoch1
005452,6,6,test_epoch1
005453,0,0,test_epoch1
005454,2,2,test_epoch1
005455,0,0,test_epoch1
005456,9,1,test_epoch1
005457,1,9,test_epoch1
005458,8,8,test_epoch1
005459,3,6,test_epoch1
005460,5,3,test_epoch1
005461,0,3,test_epoch1
005462,0,3,test_epoch1
005463,0,6,test_epoch1
005464,5,5,test_epoch1
005465,7,1,test_epoch1
005466,7,4,test_epoch1
005467,8,2,test_epoch1
005468,5,2,test_epoch1
005469,5,1,test_epoch1
005470,5,3,test_epoch1
005471,1,1,test_epoch1
005472,6,6,test_epoch1
005473,1,1,test_epoch1
005474,5,5,test_epoch1
005475,1,1,test_epoch1
005476,0,7,test_epoch1
005477,6,6,test_epoch1
005478,2,2,test_epoch1
005479,3,3,test_epoch1
005480,2,2,test_epoch1
005481,1,1,test_epoch1
005482,7,6,test_epoch1
005483,5,7,test_epoch1
005484,1,9,test_epoch1
005485,9,9,test_epoch1
005486,8,8,test_epoch1
005487,3,2,test_epoch1
005488,6,6,test_epoch1
005489,9,9,test_epoch1
005490,7,7,test_epoch1
005491,3,2,test_epoch1
005492,0,0,test_epoch1
005493,2,0,test_epoch1
005494,3,4,test_epoch1
005495,9,9,test_epoch1
005496,4,7,test_epoch1
005497,4,6,test_epoch1
005498,3,2,test_epoch1
005499,9,3,test_epoch1
005500,6,6,test_epoch1
005501,8,8,test_epoch1
005502,6,6,test_epoch1
005503,6,6,test_epoch1
005504,8,8,test_epoch1
005505,5,2,test_epoch1
005506,4,4,test_epoch1
005507,3,4,test_epoch1
005508,6,6,test_epoch1
005509,7,7,test_epoch1
005510,7,7,test_epoch1
005511,4,4,test_epoch1
005512,3,6,test_epoch1
005513,9,9,test_epoch1
005514,6,6,test_epoch1
005515,2,2,test_epoch1
005516,4,4,test_epoch1
005517,0,0,test_epoch1
005518,1,7,test_epoch1
005519,3,3,test_epoch1
005520,6,6,test_epoch1
005521,4,6,test_epoch1
005522,9,1,test_epoch1
005523,2,3,test_epoch1
005524,6,6,test_epoch1
005525,0,8,test_epoch1
005526,3,0,test_epoch1
005527,8,8,test_epoch1
005528,7,7,test_epoch1
005529,5,5,test_epoch1
005530,3,8,test_epoch1
005531,3,2,test_epoch1
005532,8,8,test_epoch1
005533,3,2,test_epoch1
005534,2,2,test_epoch1
005535,6,2,test_epoch1
005536,3,3,test_epoch1
005537,6,6,test_epoch1
005538,2,3,test_epoch1
005539,7,7,test_epoch1
005540,4,4,test_epoch1
005541,5,2,test_epoch1
005542,7,7,test_epoch1
005543,9,9,test_epoch1
005544,0,0,test_epoch1
005545,0,2,test_epoch1
005546,6,6,test_epoch1
005547,7,7,test_epoch1
005548,2,2,test_epoch1
005549,8,8,test_epoch1
005550,5,4,test_epoch1
005551,5,6,test_epoch1
005552,7,9,test_epoch1
005553,5,5,test_epoch1
005554,5,5,test_epoch1
005555,9,8,test_epoch1
005556,4,3,test_epoch1
005557,6,6,test_epoch1
005558,4,2,test_epoch1
005559,7,5,test_epoch1
005560,3,2,test_epoch1
005561,3,3,test_epoch1
005562,6,6,test_epoch1
005563,4,7,test_epoch1
005564,1,1,test_epoch1
005565,6,6,test_epoch1
005566,3,4,test_epoch1
005567,1,1,test_epoch1
005568,6,6,test_epoch1
005569,7,7,test_epoch1
005570,0,0,test_epoch1
005571,5,5,test_epoch1
005572,0,0,test_epoch1
005573,1,9,test_epoch1
005574,9,9,test_epoch1
005575,7,7,test_epoch1
005576,3,3,test_epoch1
005577,5,5,test_epoch1
005578,2,2,test_epoch1
005579,3,3,test_epoch1
005580,9,7,test_epoch1
005581,5,3,test_epoch1
005582,6,5,test_epoch1
005583,4,5,test_epoch1
005584,0,0,test_epoch1
005585,0,0,test_epoch1
005586,0,2,test_epoch1
005587,8,8,test_epoch1
005588,0,0,test_epoch1
005589,3,5,test_epoch1
005590,2,2,test_epoch1
005591,4,2,test_epoch1
005592,5,5,test_epoch1
005593,3,5,test_epoch1
005594,7,7,test_epoch1
005595,9,8,test_epoch1
005596,6,6,test_epoch1
005597,9,9,test_epoch1
005598,3,8,test_epoch1
005599,1,1,test_epoch1
005600,2,2,test_epoch1
005601,6,6,test_epoch1
005602,7,7,test_epoch1
005603,4,4,test_epoch1
005604,5,2,test_epoch1
005605,1,1,test_epoch1
005606,3,3,test_epoch1
005607,7,7,test_epoch1
005608,6,0,test_epoch1
005609,9,9,test_epoch1
005610,5,2,test_epoch1
005611,8,0,test_epoch1
005612,5,7,test_epoch1
005613,8,8,test_epoch1
005614,5,5,test_epoch1
005615,8,8,test_epoch1
005616,5,5,test_epoch1
005617,6,6,test_epoch1
005618,5,5,test_epoch1
005619,0,9,test_epoch1
005620,8,8,test_epoch1
005621,3,2,test_epoch1
005622,8,9,test_epoch1
005623,1,1,test_epoch1
005624,8,8,test_epoch1
005625,1,1,test_epoch1
005626,5,7,test_epoch1
005627,0,4,test_epoch1
005628,9,9,test_epoch1
005629,8,1,test_epoch1
005630,6,6,test_epoch1
005631,3,2,test_epoch1
005632,6,2,test_epoch1
005633,3,7,test_epoch1
005634,4,4,test_epoch1
005635,4,2,test_epoch1
005636,7,7,test_epoch1
005637,4,4,test_epoch1
005638,7,7,test_epoch1
005639,4,6,test_epoch1
005640,3,7,test_epoch1
005641,2,5,test_epoch1
005642,4,2,test_epoch1
005643,5,7,test_epoch1
005644,5,7,test_epoch1
005645,7,4,test_epoch1
005646,5,2,test_epoch1
005647,4,0,test_epoch1
005648,5,3,test_epoch1
005649,8,0,test_epoch1
005650,0,0,test_epoch1
005651,5,5,test_epoch1
005652,4,4,test_epoch1
005653,0,0,test_epoch1
005654,5,5,test_epoch1
005655,4,4,test_epoch1
005656,3,8,test_epoch1
005657,3,2,test_epoch1
005658,2,3,test_epoch1
005659,4,4,test_epoch1
005660,2,2,test_epoch1
005661,9,9,test_epoch1
005662,4,7,test_epoch1
005663,8,8,test_epoch1
005664,8,8,test_epoch1
005665,6,6,test_epoch1
005666,2,0,test_epoch1
005667,6,6,test_epoch1
005668,1,1,test_epoch1
005669,7,7,test_epoch1
005670,0,0,test_epoch1
005671,4,6,test_epoch1
005672,3,3,test_epoch1
005673,8,8,test_epoch1
005674,5,5,test_epoch1
005675,9,9,test_epoch1
005676,7,7,test_epoch1
005677,6,6,test_epoch1
005678,7,7,test_epoch1
005679,1,1,test_epoch1
005680,0,0,test_epoch1
005681,2,0,test_epoch1
005682,3,3,test_epoch1
005683,5,5,test_epoch1
005684,6,6,test_epoch1
005685,7,7,test_epoch1
005686,1,1,test_epoch1
005687,6,6,test_epoch1
005688,2,0,test_epoch1
005689,8,8,test_epoch1
005690,3,3,test_epoch1
005691,7,7,test_epoch1
005692,2,2,test_epoch1
005693,5,5,test_epoch1
005694,7,7,test_epoch1
005695,5,5,test_epoch1
005696,7,7,test_epoch1
005697,7,7,test_epoch1
005698,1,1,test_epoch1
005699,7,7,test_epoch1
005700,4,4,test_epoch1
005701,3,2,test_epoch1
005702,3,5,test_epoch1
005703,4,2,test_epoch1
005704,0,1,test_epoch1
005705,4,7,test_epoch1
005706,2,2,test_epoch1
005707,7,7,test_epoch1
005708,0,0,test_epoch1
005709,2,5,test_epoch1
005710,2,5,test_epoch1
005711,6,6,test_epoch1
005712,6,6,test_epoch1
005713,2,2,test_epoch1
005714,5,5,test_epoch1
005715,2,2,test_epoch1
005716,6,6,test_epoch1
005717,0,0,test_epoch1
005718,6,6,test_epoch1
005719,1,1,test_epoch1
005720,2,2,test_epoch1
005721,9,9,test_epoch1
005722,0,2,test_epoch1
005723,0,0,test_epoch1
005724,1,1,test_epoch1
005725,5,5,test_epoch1
005726,5,5,test_epoch1
005727,1,1,test_epoch1
005728,6,4,test_epoch1
005729,7,7,test_epoch1
005730,8,8,test_epoch1
005731,5,9,test_epoch1
005732,6,6,test_epoch1
005733,3,3,test_epoch1
005734,3,3,test_epoch1
005735,6,6,test_epoch1
005736,0,0,test_epoch1
005737,9,9,test_epoch1
005738,9,9,test_epoch1
005739,2,2,test_epoch1
005740,2,6,test_epoch1
005741,6,2,test_epoch1
005742,1,1,test_epoch1
005743,4,6,test_epoch1
005744,6,6,test_epoch1
005745,2,2,test_epoch1
005746,5,5,test_epoch1
005747,7,7,test_epoch1
005748,8,8,test_epoch1
005749,8,8,test_epoch1
005750,5,5,test_epoch1
005751,6,6,test_epoch1
005752,4,6,test_epoch1
005753,3,3,test_epoch1
005754,2,2,test_epoch1
005755,3,3,test_epoch1
005756,4,2,test_epoch1
005757,4,7,test_epoch1
005758,4,4,test_epoch1
005759,8,8,test_epoch1
005760,9,9,test_epoch1
005761,2,2,test_epoch1
005762,6,6,test_epoch1
005763,0,8,test_epoch1
005764,9,9,test_epoch1
005765,7,7,test_epoch1
005766,9,9,test_epoch1
005767,8,8,test_epoch1
005768,7,7,test_epoch1
005769,7,7,test_epoch1
005770,3,2,test_epoch1
005771,8,8,test_epoch1
005772,2,2,test_epoch1
005773,9,9,test_epoch1
005774,3,2,test_epoch1
005775,5,3,test_epoch1
005776,7,7,test_epoch1
005777,5,7,test_epoch1
005778,8,8,test_epoch1
005779,7,7,test_epoch1
005780,3,3,test_epoch1
005781,7,7,test_epoch1
005782,0,1,test_epoch1
005783,7,7,test_epoch1
005784,1,0,test_epoch1
005785,6,6,test_epoch1
005786,2,2,test_epoch1
005787,4,4,test_epoch1
005788,0,0,test_epoch1
005789,0,0,test_epoch1
005790,2,2,test_epoch1
005791,9,8,test_epoch1
005792,8,9,test_epoch1
005793,2,6,test_epoch1
005794,8,8,test_epoch1
005795,7,1,test_epoch1
005796,7,7,test_epoch1
005797,5,5,test_epoch1
005798,5,8,test_epoch1
005799,0,0,test_epoch1
005800,1,1,test_epoch1
005801,2,4,test_epoch1
005802,9,1,test_epoch1
005803,6,6,test_epoch1
005804,1,9,test_epoch1
005805,0,0,test_epoch1
005806,1,1,test_epoch1
005807,0,0,test_epoch1
005808,6,6,test_epoch1
005809,5,4,test_epoch1
005810,0,8,test_epoch1
005811,5,5,test_epoch1
005812,7,7,test_epoch1
005813,4,6,test_epoch1
005814,4,4,test_epoch1
005815,8,8,test_epoch1
005816,3,3,test_epoch1
005817,5,5,test_epoch1
005818,3,7,test_epoch1
005819,7,7,test_epoch1
005820,2,0,test_epoch1
005821,5,7,test_epoch1
005822,8,2,test_epoch1
005823,3,2,test_epoch1
005824,5,5,test_epoch1
005825,7,7,test_epoch1
005826,3,6,test_epoch1
005827,7,4,test_epoch1
005828,0,0,test_epoch1
005829,5,5,test_epoch1
005830,4,4,test_epoch1
005831,5,4,test_epoch1
005832,6,4,test_epoch1
005833,9,3,test_epoch1
005834,3,2,test_epoch1
005835,5,5,test_epoch1
005836,3,2,test_epoch1
005837,8,8,test_epoch1
005838,2,3,test_epoch1
005839,4,1,test_epoch1
005840,2,6,test_epoch1
005841,2,2,test_epoch1
005842,6,6,test_epoch1
005843,7,7,test_epoch1
005844,6,6,test_epoch1
005845,0,0,test_epoch1
005846,5,5,test_epoch1
005847,5,5,test_epoch1
005848,8,1,test_epoch1
005849,4,7,test_epoch1
005850,5,4,test_epoch1
005851,6,2,test_epoch1
005852,1,1,test_epoch1
005853,3,6,test_epoch1
005854,5,3,test_epoch1
005855,4,2,test_epoch1
005856,7,2,test_epoch1
005857,3,5,test_epoch1
005858,0,0,test_epoch1
005859,7,7,test_epoch1
005860,2,2,test_epoch1
005861,0,0,test_epoch1
005862,1,1,test_epoch1
005863,2,5,test_epoch1
005864,4,2,test_epoch1
005865,9,1,test_epoch1
005866,6,6,test_epoch1
005867,4,4,test_epoch1
005868,5,7,test_epoch1
005869,9,0,test_epoch1
005870,7,2,test_epoch1
005871,7,7,test_epoch1
005872,6,2,test_epoch1
005873,7,4,test_epoch1
005874,4,4,test_epoch1
005875,3,6,test_epoch1
005876,1,1,test_epoch1
005877,6,6,test_epoch1
005878,9,9,test_epoch1
005879,4,2,test_epoch1
005880,8,8,test_epoch1
005881,0,0,test_epoch1
005882,3,2,test_epoch1
005883,1,9,test_epoch1
005884,6,6,test_epoch1
005885,4,4,test_epoch1
005886,4,4,test_epoch1
005887,2,2,test_epoch1
005888,1,1,test_epoch1
005889,4,5,test_epoch1
005890,6,4,test_epoch1
005891,3,2,test_epoch1
005892,0,2,test_epoch1
005893,8,8,test_epoch1
005894,9,0,test_epoch1
005895,7,7,test_epoch1
005896,6,6,test_epoch1
005897,8,9,test_epoch1
005898,4,4,test_epoch1
005899,8,8,test_epoch1
005900,1,1,test_epoch1
005901,4,2,test_epoch1
005902,5,5,test_epoch1
005903,9,9,test_epoch1
005904,4,2,test_epoch1
005905,7,7,test_epoch1
005906,1,1,test_epoch1
005907,4,4,test_epoch1
005908,5,4,test_epoch1
005909,3,8,test_epoch1
005910,1,9,test_epoch1
005911,2,3,test_epoch1
005912,6,6,test_epoch1
005913,4,9,test_epoch1
005914,7,7,test_epoch1
005915,1,1,test_epoch1
005916,5,3,test_epoch1
005917,9,9,test_epoch1
005918,3,2,test_epoch1
005919,1,1,test_epoch1
005920,4,0,test_epoch1
005921,8,8,test_epoch1
005922,7,2,test_epoch1
005923,7,2,test_epoch1
005924,0,1,test_epoch1
005925,4,7,test_epoch1
005926,3,7,test_epoch1
005927,4,2,test_epoch1
005928,6,6,test_epoch1
005929,7,4,test_epoch1
005930,7,7,test_epoch1
005931,5,2,test_epoch1
005932,4,4,test_epoch1
005933,4,2,test_epoch1
005934,4,8,test_epoch1
005935,3,7,test_epoch1
005936,6,6,test_epoch1
005937,6,6,test_epoch1
005938,1,1,test_epoch1
005939,9,9,test_epoch1
005940,9,9,test_epoch1
005941,7,6,test_epoch1
005942,9,9,test_epoch1
005943,4,4,test_epoch1
005944,3,7,test_epoch1
005945,2,2,test_epoch1
005946,9,9,test_epoch1
005947,8,8,test_epoch1
005948,5,5,test_epoch1
005949,0,0,test_epoch1
005950,6,6,test_epoch1
005951,9,9,test_epoch1
005952,0,0,test_epoch1
005953,9,1,test_epoch1
005954,7,7,test_epoch1
005955,8,8,test_epoch1
005956,5,2,test_epoch1
005957,4,0,test_epoch1
005958,4,6,test_epoch1
005959,9,9,test_epoch1
005960,4,8,test_epoch1
005961,2,6,test_epoch1
005962,6,4,test_epoch1
005963,6,6,test_epoch1
005964,9,9,test_epoch1
005965,9,9,test_epoch1
005966,7,7,test_epoch1
005967,9,9,test_epoch1
005968,9,9,test_epoch1
005969,0,0,test_epoch1
005970,5,2,test_epoch1
005971,1,1,test_epoch1
005972,1,1,test_epoch1
005973,8,0,test_epoch1
005974,6,6,test_epoch1
005975,9,9,test_epoch1
005976,9,9,test_epoch1
005977,5,3,test_epoch1
005978,6,6,test_epoch1
005979,5,3,test_epoch1
005980,5,6,test_epoch1
005981,9,9,test_epoch1
005982,7,4,test_epoch1
005983,9,9,test_epoch1
005984,4,7,test_epoch1
005985,5,5,test_epoch1
005986,4,2,test_epoch1
005987,3,9,test_epoch1
005988,3,4,test_epoch1
